memberId	residentialState	yearsEmployment	homeOwnership	annualIncome	incomeVerified	dtiRatio	lengthCreditHistory	numTotalCreditLines	numOpenCreditLines	numOpenCreditLines1Year	revolvingBalance	revolvingUtilizationRate	numDerogatoryRec	numDelinquency2Years	numChargeoff1year	numInquiries6Mon
2378241	SD	2-5 years	rent	55155	1	21.11	7	20	12	10	14996	78.02	0	0	0	1
2644804	ID	1 year	own	53809	1	19.54	4	13	10	3	13828	29.04	2	0	0	3
2714705	KY	< 1 year	mortgage	59319	0	15.76	1	11	10	5	20283	59.27	0	7	4	2
2023631	AL	2-5 years	mortgage	56258	1	11.48	24	15	10	6	14710	59.9	0	0	0	2
2855015	TX	6-9 years	mortgage	55753	0	17.51	5	13	12	11	17860	82.49	0	0	0	0
2371002	WA	1 year	own	60411	1	18.67	1	14	13	10	15015	80.1	0	0	0	0
2506728	NH	2-5 years	rent	58246	1	28.06	36	13	12	8	15044	72.11	0	0	0	0
2604588	DC	6-9 years	mortgage	55109	1	20.1	5	8	5	3	15905	72.52	15	1	1	3
2079724	MN	6-9 years	own	52187	1	19.5	15	16	12	9	16820	74.42	0	20	15	2
2666538	IA	6-9 years	mortgage	56590	0	13.61	5	13	11	5	15266	71.69	0	0	0	1
2467220	MN	1 year	mortgage	57560	1	21.53	38	17	9	5	16515	72.53	0	0	0	1
2837662	CA	1 year	own	49548	1	14.04	6	17	11	11	15440	66.39	0	6	4	1
2793541	WY	2-5 years	rent	55528	0	19.06	1	15	13	9	12057	74.86	0	1	1	2
2123965	PA	1 year	mortgage	54318	0	12.57	4	15	13	9	14455	54.6	6	0	0	0
2689768	DC	< 1 year	rent	46634	0	20.4	5	19	12	6	17177	82.07	0	0	0	1
2796086	NV	6-9 years	rent	54474	0	10.62	18	17	12	10	17852	80.76	0	0	0	0
2400385	FL	10+ years	mortgage	51382	0	23.8	22	12	8	4	12578	50.68	0	2	2	1
2843301	AZ	2-5 years	own	56646	1	13.51	17	9	8	3	10844	63.73	0	1	1	0
2740117	RI	10+ years	own	55327	1	17.02	39	23	20	16	11784	41.59	0	4	2	0
2011116	DC	1 year	own	52725	0	15.71	25	13	8	3	16323	68.47	0	0	0	0
2161882	UT	< 1 year	mortgage	61781	1	22.73	5	9	6	4	11832	56.73	0	0	0	1
2439170	MN	10+ years	rent	58194	1	10.65	3	11	6	5	14498	35.38	2	0	0	3
2559240	ID	10+ years	own	57304	1	30.58	5	15	10	9	14947	53.95	0	0	0	3
2775095	FL	2-5 years	mortgage	53051	1	28.69	37	13	13	10	18736	62.46	0	1	1	2
2365056	FL	6-9 years	mortgage	51917	1	20.01	1	19	17	11	11489	22.25	0	0	0	3
2199055	NE	1 year	rent	55365	1	20.5	27	12	9	9	12663	67.03	8	1	1	0
2425045	IL	6-9 years	own	59409	0	14.66	36	18	14	14	15054	41.51	0	0	0	0
2420480	CA	2-5 years	own	56857	1	18.24	4	17	12	11	15200	67.25	0	0	0	0
2096053	MS	10+ years	mortgage	59998	0	14.93	5	20	15	6	9422	42.84	0	0	0	0
2544613	CA	1 year	own	53883	1	15.86	5	8	5	5	16197	52.4	0	0	0	0
2206841	DC	6-9 years	mortgage	51084	1	21.45	38	12	10	5	16876	50.75	0	0	0	16
2360910	WA	1 year	rent	59154	1	17.87	4	22	12	8	11199	55.92	0	0	0	1
2322518	MN	6-9 years	mortgage	53336	1	20.37	24	14	8	8	15948	64.67	0	0	0	0
2010080	MS	< 1 year	rent	49868	1	16.37	5	13	12	11	12117	47.92	0	0	0	0
2308357	TN	< 1 year	own	56543	1	24.95	9	14	8	6	17068	51.07	0	0	0	1
2502818	NV	2-5 years	own	50637	0	12.13	30	23	20	17	12975	98.62	0	0	0	0
2567370	CA	6-9 years	own	47965	1	21.05	33	16	12	6	19074	61.36	0	1	1	0
2822763	NY	1 year	mortgage	56832	1	12.63	4	22	16	15	17349	53.6	0	0	0	1
2720467	NY	1 year	mortgage	54736	1	16.9	4	9	8	7	12124	62.58	0	0	0	0
2497977	MN	6-9 years	rent	48165	1	23.1	3	19	13	10	18393	41.85	0	0	0	1
2295440	SC	< 1 year	mortgage	53796	1	19.64	1	15	11	5	12832	58.61	0	0	0	3
2265357	ID	2-5 years	mortgage	51894	0	13	9	16	13	7	10427	72.28	0	0	0	0
2721144	IA	10+ years	mortgage	52437	1	17.41	3	14	11	5	14415	74.69	0	0	0	2
2278941	CA	1 year	mortgage	52499	0	16.39	39	15	13	10	11503	70.26	0	15	8	1
2332558	MO	2-5 years	own	54986	1	21.76	5	13	13	8	13108	54.41	0	0	0	2
2146422	VA	6-9 years	own	54214	0	18.55	9	15	8	5	17163	61.45	0	0	0	2
2195423	FL	1 year	mortgage	59428	1	14.59	23	11	7	4	13632	69.34	0	0	0	0
2616828	FL	< 1 year	rent	50389	1	21.16	5	19	12	6	10904	85.61	0	0	0	1
2674955	CA	10+ years	rent	59664	0	16.36	24	13	7	5	17104	80.13	0	0	0	2
2683758	CA	< 1 year	own	59955	1	8.57	3	18	12	8	17520	52.88	0	0	0	1
2034683	ID	10+ years	rent	53484	1	21.73	5	16	14	5	18058	80.82	0	0	0	1
2643436	DC	10+ years	own	55859	0	17.84	7	11	9	3	16843	65.78	0	0	0	1
2349535	OR	6-9 years	own	53823	1	13.97	15	18	16	8	15180	54.88	1	0	0	2
2559604	ND	1 year	rent	56448	1	22.04	38	20	13	11	14376	70.8	1	6	6	0
2096097	CT	1 year	rent	48904	1	15.96	4	15	10	9	15583	69.84	0	0	0	9
2465329	DC	2-5 years	rent	54893	1	20.19	5	16	10	6	11825	80.92	0	0	0	1
2816258	NJ	< 1 year	rent	54623	1	17.69	5	21	11	7	13850	63.76	1	0	0	1
2463183	CT	2-5 years	own	61014	1	31.9	5	22	13	12	13000	63.43	0	0	0	13
2759182	NC	1 year	rent	59183	1	20.69	30	14	13	6	15923	42.14	0	1	1	0
2753649	CA	10+ years	rent	53445	1	12.39	4	9	5	3	14545	69.85	0	3	2	0
2713010	FL	1 year	rent	56751	1	13.43	7	13	12	10	11477	83.67	0	0	0	0
2197614	MO	6-9 years	own	53812	1	20.9	31	13	11	10	16897	74.22	1	0	0	1
2740165	MS	6-9 years	rent	54088	0	19.98	5	12	10	6	18989	80.04	0	0	0	0
2469433	MD	2-5 years	mortgage	53991	0	17.47	5	12	7	2	13313	62.26	0	0	0	3
2006925	IA	< 1 year	rent	55038	1	19.55	5	4	3	2	16915	64.48	0	0	0	0
2105103	TX	10+ years	own	62825	0	19.25	3	20	15	15	13741	72.47	0	0	0	3
2815496	IN	< 1 year	mortgage	57605	1	14.78	4	11	10	4	13700	87.66	0	0	0	0
2041440	WY	< 1 year	mortgage	57346	1	20.13	9	15	14	12	14474	70.59	0	17	14	0
2440787	KS	< 1 year	mortgage	57274	1	21.8	4	18	12	9	16711	39.55	0	0	0	1
2101277	WA	6-9 years	own	47069	1	12.48	28	9	6	6	16198	100	6	0	0	0
2683330	FL	10+ years	mortgage	58998	1	10.21	26	14	11	10	15952	65.66	1	13	10	1
2579096	IL	1 year	mortgage	52193	1	28.42	22	10	6	4	13399	80.31	1	0	0	2
2169757	IA	6-9 years	own	53366	0	16.04	4	15	12	10	11165	90.2	0	0	0	19
2557226	IN	10+ years	rent	57517	1	16.79	5	20		12	16823	39.47	1	0	0	0
2244753	OK	2-5 years	mortgage	58499	1	11.79	17	22	15	15	14618	60.77	0	18	15	1
2312536	DC	2-5 years	own	58997	1	8.68	6	15	11	5	19598	77.7	0	1	1	0
2393236	DC	6-9 years	own	52230	1	14.1	8	12	8	7	16805	65.07	0	0	0	0
2682314	NY	< 1 year	own	55967	1	11.96	20	25	13	6	13357	48.97	6	10	9	1
2467918	WA	< 1 year	mortgage	49556	1	12.28	4	17	11	9	20536	51.24	0	1	1	0
2520393	SD	1 year	rent	52206	1	14.36	4	20	20	11	14817	84.94	0	0	0	0
2204839	CA	2-5 years	own	55569	1	21.58	7	17	15	6	16042	61.39	0	0	0	1
2810390	CA	2-5 years	mortgage	53348	1	13.55	16	16	12	8	13962	58.14	0	0	0	1
2179305	DC	1 year	rent	52018	1	21.66	24	14	13	7	16557	54.35	1	0	0	1
2058841	FL	2-5 years	rent	55333	1	17.15	35	15	9	6	16389	94.94	4	0	0	1
2376894	TN	6-9 years	rent	52532	1	16.55	10	9	6	3	13639	63.18	0	0	0	0
2858227	FL	1 year	rent	45315	0	18.88	3	23	19	10	14207	58.22	0	0	0	0
2274005	AZ	6-9 years	rent	51321	1	23.71	6	21	17	14	15157	51.63	0	0	0	0
2177249	IN	6-9 years	mortgage	51212	1	30.23	8	8	5	3	14741	57.3	0	9	5	1
2728137	IA	1 year	mortgage	55725	1	21.61	40	18	11	8	14121	85.22	1	0	0	0
2132477	DE	2-5 years	mortgage	53633	1	15.77	37	11	10	4	13659	52.84	0	0	0	1
2693000	IA	2-5 years	rent	53514	0	17.97	33	16	12	6	12976	70.31	0	2	2	1
2651456	AL	< 1 year	own	55744	1	14.94	1	17	10	9	11498	72.19	0	6	5	1
2101636	ID	< 1 year	mortgage	57201	1	14.27	24	24	20	7	13213	51.22	0	0	0	0
2816585	AL	6-9 years	mortgage	55899	1	13.98	21	15	14	12	15592	60.13	0	0	0	1
2196834	WI	2-5 years	mortgage	54711	0	15.25	2	15	8	8	14878	74.1	0	0	0	2
2819934	WI	6-9 years	own	56022	1	12.82	1	14	10	9	17948	68.55	10	8	7	1
2846316	NY	1 year	mortgage	58613	1	14.82	5	9	7	3	18120	61.21	0	0	0	0
2013986	CT	1 year	rent	58305	0	18.41	28	8		4	16259	77.44	1	0	0	1
2004276	KS	6-9 years	mortgage	55754	0	24	35	14	14	7	17613	67.05	0	0	0	0
2752961	NH	< 1 year	own	51542	0	17.52	7	13	8	4	12488	85.9	0	0	0	0
2051561	WI	1 year	own	52265	1	22.22	4	17	11	6	11905	40.12	3	0	0	1
2612568	IN	10+ years	own	51794	1	14.62	8	24	12	4	20735	88.93	0	0	0	1
2039681	DE	1 year	rent	54961	0	26.19	7	15	9	5	14977	82.82	0	0	0	2
2332408	IL	6-9 years	mortgage	58863	1	18.46	2	19	12	6	17693	78.78	0	0	0	0
2623458	FL	10+ years	mortgage	54786	0	15.58	3	9	8	7	12548	68.19	5	0	0	17
2563432	NY	< 1 year	mortgage	51420	0	19.24	8	7	4	3	15029	88.29	0	1	1	0
2579127	FL	2-5 years	own	55611	0	21.17	7	11	10	6	12179	56.76	1	0	0	0
2869691	TN	10+ years	mortgage	50777	0	11.84	7	19	18	11	13624	43.46	0	10	8	1
2348073	ND	10+ years	rent	54481	0	19.6	17	17	9	4	19715	67.9	0	0	0	1
2332889	IA	10+ years	own	56439	1	17.45	10	24	19	13	18304	70.43	0	0	0	0
2145143	TX	< 1 year	own	60555	0	23.26	6	11	7	5	15262	56.04	0	1	1	0
2818973	MA	< 1 year	mortgage	54427	1	14.49	11	10	6	6	12583	75.17	0	0	0	1
2350770	FL	6-9 years	rent	54522	0	24.56	6	14	10	9	10419	60.76	0	1	1	2
2646990	NY	2-5 years	rent	58593	1	13.67	18	14	11	10	16253	66.86	0	0	0	1
2125518	FL	10+ years	rent	50157	1	14.78	1	17	14	10	11818	80.82	0	1	1	0
2260458	CA	< 1 year	rent	56907	1	14.88	4	13	8	6	16178	56.98	0	0	0	1
2118160	DC	10+ years	own	55797	1	21.91	2	14	13	4	18581	47.02	4	0	0	0
2509782	OK	6-9 years	mortgage	60836	1	20.86	4	22	20	18	16045	70.2	6	0	0	7
2280016	WY	< 1 year	mortgage	54251	0	21.66	16	21	18	14	9460	58.1	2	0	0	0
2264691	MI	2-5 years	mortgage	46442	1	17.87	5	14	10	8	13780	82.29	0	0	0	0
2067379	MT	10+ years	own	53120	1	13.73	28	17	13	10	14634	70.29	0	0	0	0
2763456	OK	10+ years	mortgage	60681	0	19.94	13	17		8	17393	49.83	0	16	11	1
2731805	GA	2-5 years	rent	56125	1	22.42	1	12	11	11	14578	89.07	8	0	0	1
2527671	WA	1 year	own	54892	1	19.64	8	19	13	8	15080	54.47	0	0	0	1
2310790	MA	10+ years	own	56524	1	16.18	5	16	10	3	13712	65.56	0	0	0	0
2652014	OH	2-5 years	rent	50674	1	11.94	14	18	17	14	17022	80.5	0	0	0	0
2648068	WV	2-5 years	mortgage	49708	0	9.95	6	13	11	9	10081	69.15	0	0	0	10
2415593	NY	1 year	mortgage	52463	1	23.06	10	18	10	4	15702	73.58	1	2	1	1
2505897	MN	10+ years	rent	55195	0	16.88	2	24	21	18	14121	84	1	0	0	0
2034478	TX	2-5 years	rent	60532	1	9.78	33	13	10	8	15898	90.82	0	0	0	0
2252942	PA	10+ years	own	53127	1	23.69	6	17	12	11	14058	90.23	0	0	0	1
2490980	NY	10+ years	mortgage	61710	1	20.08	6	10	6	3	11963	76.62	0	0	0	0
2464646	MI	2-5 years	own	50673	1	19.52	19	15	13	10	14212	76.41	0	1	1	2
2210739	OR	10+ years	mortgage	57653	0	20.48	9	12	8	3	19055	47.15	0	0	0	0
2489341	IA	1 year	mortgage	49155	0	16.84	35	15	10	10	19999	66.25	0	0	0	1
2370488	MA	1 year	own	61117	0	11.7	36	19	19	8	13090	61.04	0	0	0	2
2273715	DE	< 1 year	mortgage	54811	1	16.66	2	16	13	9	8786	75.19	0	0	0	1
2573208	IA	< 1 year	mortgage	56761	0	5.31	2	10	5	2	13809	45.01	0	0	0	0
2263828	IA	6-9 years	mortgage	59584	1	13.27	7	17	13	7	15548	73.42	0	0	0	1
2057521	MN	6-9 years	rent	55214	1	16.73	38	26	18	7	17791	71.22	0	0	0	0
2269278	AL	10+ years	mortgage	51877	1	13.16	24	14	13	9	14581	55	1	0	0	1
2770629	DC	< 1 year	mortgage	56858	1	27.95	1	13		9	18950	39.54	0	0	0	1
2103402	GA	< 1 year	rent	51502	0	18.41	1	15	15	6	15771	62.44	10	0	0	1
2672425	TX	1 year	own	59196	1	22.03	4	14	8	7	18689	70.59	0	0	0	0
2664811	CA	< 1 year	mortgage	53669	0	13.36	2	23	15	9	13217	70.07	0	0	0	1
2690967	ID	2-5 years	mortgage	50271	1	22.34	8	17	13	9	13928	54.65	0	0	0	0
2612197	AZ	1 year	mortgage	61479	1	20.71	28	16	15	7	17027	72.54	1	0	0	0
2228017	KY	2-5 years	mortgage	43766	1	21.4	1	20	17	9	13254	96.58	0	3	3	0
2241509	FL	1 year	mortgage	52551	1	15.6	3	13	8	4	14612	95.34	10	0	0	1
2749054	CA	2-5 years	rent	56045	1	18.64	27	16	9	8	16880	73.66	0	0	0	5
2386113	NY	6-9 years	own	56561	1	22.64	2	14	11	10	13162	79.04	0	0	0	2
2207906	AZ	10+ years	mortgage	55937	0	22.94	2	12	8	6	15061	79.58	0	0	0	0
2539969	FL	10+ years	rent	56174	0	26.6	5	9	7	3	12899	70.36	0	0	0	0
2136543	ID	6-9 years	mortgage	60065	1	16.99	5	9	6	3	17082	74.21	0	1	1	1
2497260	WA	1 year	mortgage	53326	1	23.39	2	11	9	7	14952	47.62	0	5	5	0
2861705	KY	2-5 years	mortgage	48310	1	11.37	20	12	8	4	15070	71.3	4	0	0	0
2765558	FL	< 1 year	mortgage	53631	0	11.48	22	14	12	4	16276	65.08	0	2	1	1
2537341	ME	< 1 year	rent	52890	1	10.21	2	16	9	6	15004	68.82	0	0	0	0
2410993	MT	10+ years	rent	55932	1	15.99	23	16	16	14	14444	35.01	0	0	0	1
2603911	DC	1 year	rent	52155	1	14.63	15	14	9	6	13825	95.27	0	0	0	0
2398060	MI	10+ years	mortgage	57180	0	21.93	2	14	10	6	18349	81.2	3	0	0	0
2448414	DC	2-5 years	own	51392	1	8.99	7	13	11	8	16052	74.4	0	0	0	0
2105211	MD	10+ years	mortgage	60025	0	22.18	10	13	7	5	9083	50	0	0	0	1
2747184	CA	< 1 year	own	54539	0	12.61	4	16	12	10	15306	80.08	0	0	0	0
2120128	TX	1 year	own	54190	1	17.53	13	12	7	7	15862	77.94	0	0	0	0
2305133	MA	2-5 years	mortgage	49818	1	15.52	8	19	18	17	12846	57.26	0	0	0	0
2414074	WA	10+ years	rent	57420	0	30.41	6	10	10	10	18565	57.15	0	0	0	5
2253178	CA	6-9 years	own	56059	1	12.47	4	13	8	6	15076	90.26	3	0	0	1
2722561	TN	10+ years	own	60599	1	11.71	1	16	9	4	12524	60.64	0	0	0	0
2135908	CA	< 1 year	own	54498	1	18.45	34	12	6	6	13854	65.32	0	0	0	0
2450266	MN	2-5 years	rent	48330	1	20.57	5	13	8	3	12575	74.03	10	10	7	1
2271936	MD	< 1 year	mortgage	56565	1	26.07	1	18	16	8	12880	59.49	0	0	0	9
2771058	NM	10+ years	rent	51831	1	15.63	36	10	9	5	12382	67.85	0	0	0	0
2650809	MI	2-5 years	rent	53647	1	17.88	36	23	19	10	16260	53.66	0	0	0	0
2476345	IL	< 1 year	mortgage	51463	1	13.91	2	15	10	4	17209	66.51	1	0	0	0
2487471	FL	10+ years	mortgage	52707	0	13.96	36	7	5	3	20264	47.95	0	0	0	2
2242312	TN	2-5 years	own	59333	1	15.32	3	11	8	8	21319	83.3	0	0	0	1
2026172	TX	6-9 years	mortgage	54828	1	23.97	30	18	10	5	15867	67.9	0	0	0	0
2533191	VT	< 1 year	mortgage	53323	1	7.36	2	16	14	13	13596	58.05	0	1	1	1
2830329	VT	6-9 years	own	55203	1	18.63	28	19	16	8	15188	68.96	0	0	0	0
2189387	KY	< 1 year	mortgage	58868	1	16.69	6	13	9	9	14580	86.3	0	9	6	0
2347872	VT	6-9 years	rent	55997	1	22.66	9	14	11	10	17040	66.34	0	0	0	0
2680761	ID	1 year	own	60202	0	17	2	12	7	5	13222	75.61	0	0	0	0
2721213	TN	1 year	mortgage	54376	0	17.86	6	13	12	8	15703	48.38	9	0	0	0
2030542	MA	< 1 year	own	55453	1	16.14	16	23	15	8	18077	90.63	0	0	0	0
2198924	OK	< 1 year	own	52455	1	15.05	4	18	12	6	12476	75.57	0	0	0	1
2267762	IL	10+ years	rent	54560	1	18.02	11	9	8	4	17014	67.95	3	0	0	1
2410128	TX	2-5 years	mortgage	56514	1	21.67	10	10	10	8	10107	95.27	0	0	0	19
2547844	SD	1 year	mortgage	57813	1	17.35	5	20	16	10	19391	80.27	3	0	0	1
2664462	DC	< 1 year	rent	53181	1	12.01	6	11	6	4	14431	75.71	0	2	1	9
2136482	RI	< 1 year	own	59561	1	18.35	7	18	13	5	15868	65.59	2	0	0	0
2218569	AL	10+ years	rent	50195	1	24.92	7	14	11	9	18685	57.6	0	0	0	0
2272974	RI	10+ years	rent	53496	1	9	3	14	9	8	8397	51.14	0	0	0	0
2283934	CA	10+ years	own	52816	1	21.06	9	20	18	9	13832	69.69	0	0	0	0
2440917	IN	< 1 year	rent	51135	1	10.86	10	15	10	10	16348	69.26	0	0	0	1
2803013	IA	6-9 years	rent	52703	0	17.68	3	13	10	9	16296	60.18	0	0	0	0
2669437	TN	< 1 year	rent	56416	1	22.28	2	10	8	5	18592	49.09	1	0	0	2
2730658	CO	< 1 year	rent	47220	1	21.83	1	14	14	8	16379	79.71	0	0	0	0
2598710	OK	1 year	rent	57365	1	13.18	23	12	7	3	14010	54.38	6	0	0	2
2466307	ME	2-5 years	own	52796	1	21.09	35	18	16	10	16498	72.41	0	0	0	1
2831802	IL	10+ years	own	56969	0	20.82	33	19	13	7	10596	64.4	0	0	0	0
2210104	FL	1 year	own	55700	1	12.31	6	12	9	3	11026	68.01	0	1	1	0
2391314	NM	2-5 years	rent	61747	1	18.98	10	15	9	6	13658	58.06	0	0	0	1
2733030	DC	10+ years	rent	50467	1	25.75	1	13	9	8	14794	58.69	0	15	10	0
2892528	IN	2-5 years	own	48268	1	10.16	3	19	12	11	13131	75.06	0	0	0	1
2354092	FL	< 1 year	mortgage	52039	1	24.24	7	17	13	8	14118	66.95	0	1	1	0
2636238	OR	< 1 year	rent	59670	1	17.77	31	14	10	6	11051	74.97	0	19	10	0
2770111	NM	< 1 year	mortgage	56506	0	27.19	1	12	9	8	14633	64.4	0	0	0	1
2125864	NM	10+ years	rent	55420	0	23.93	9	17	11	6	22457	93.76	0	0	0	0
2090500	DC	6-9 years	mortgage	63406	0	18.59	2	23	12	11	11448	45.13	0	0	0	15
2721730	ND	10+ years	mortgage	57050	1	21.61	3	20	18	16	16698	34.22	0	0	0	0
2532125	WV	1 year	mortgage	54613	1	19.85	9	17	17	6	15867	59.04	0	0	0	0
2164968	WY	1 year	mortgage	52327	1	15.49	3	17	15	15	15944	45.59	0	0	0	0
2782578	WV	6-9 years	rent	55783	1	15.6	4	15	13	12	17795	79.17	0	0	0	14
2885771	OH	1 year	rent	55014	0	21.15	15	23	18	17	16656	52.71	0	0	0	0
2842471	DE	< 1 year	rent	52016	0	16.31	5	12	11	7	11218	36.11	0	4	2	0
2256268	MD	1 year	mortgage	56228	1	21	30	12	7	6	11717	60.1	0	0	0	16
2340428	WA	6-9 years	own	60061	1	19.83	30	18	13	7	18194	71.7	0	0	0	2
2184997	CT	< 1 year	own	55053	0	13.37	6	20	14	5	17665	63.25	4	0	0	0
2550691	MI	1 year	mortgage	57861	1	22.91	5	9	5	3	10251	81.97	0	0	0	0
2241895	CA	1 year	mortgage	52185	1	19.1	4	17	16	13	16795	66.81	1	7	5	0
2848409	RI	2-5 years	mortgage	48196	1	25.38	10	16	9	9	15363	65.06	0	0	0	0
2493196	TX	< 1 year	rent	52316	1	20.26	5	19	19	10	14308	48.61	0	0	0	1
2881469	SD	6-9 years	own	49988	1	20.59	4	10	6	4	14147	50.33	0	0	0	0
2635912	FL	10+ years	mortgage	62512	1	14.64	4	11	9	4	12154	58.18	9	0	0	1
2871224	MT	1 year	mortgage	59877	1	12.58	6	23	22	17	17130	62.75	0	0	0	0
2014435	IN	< 1 year	own	62637	1	12.01	7	12	8	3	14209	75.83	0	0	0	0
2786540	CO	6-9 years	own	56466	1	14.88	1	22	17	12	18894	81.72	0	20	11	1
2578428	WI	2-5 years	rent	49038	1	28.92	2	13	9	5	15995	22.03	0	0	0	1
2243153	DC	6-9 years	rent	50729	0	24.32	8	16	9	6	16455	65.41	0	0	0	0
2564955	MI	6-9 years	mortgage	55061	0	18.03	8	18	12	10	15843	75.97	0	0	0	0
2288608	PA	< 1 year	own	53187	0	14.76	7	16	13	10	12329	74.3	0	1	1	1
2106274	DE	10+ years	rent	55639	1	17.99	3	12		4	13461	53.08	0	13	12	0
2323652	GA	2-5 years	rent	55371	1	15.76	2	13	7	4	13016	87.92	15	0	0	0
2413140	MA	10+ years	mortgage	60013	1	11.35	4	12	7	4	11461	56.65	0	0	0	0
2028108	CA	10+ years	rent	51183	1	25.49	23	17	12	4	15413	61.38	2	0	0	7
2084533	MA	10+ years	own	53508	1	15.23	6	22	13	8	12692	46.33	0	0	0	3
2503396	AR	2-5 years	rent	53238	1	13.39	18	12	10	8	12986	55.2	2	0	0	11
2062770	KS	1 year	own	56118	1	15.05	5	10	7	5	13953	68.94	0	0	0	1
2086415	IN	2-5 years	mortgage	54868	1	18.85	2	24	24	10	10029	39.73	0	0	0	17
2469509	MS	10+ years	rent	56265	1	14.15	38	10	7	5	13380	66.24	10	0	0	1
2033413	MN	1 year	own	53408	1	16.24	35	26	20	19	16945	38.64	0	0	0	18
2819944	OK	2-5 years	rent	54737	0	16.25	10	18	14	12	18158	51.95	0	0	0	0
2220734	MD	10+ years	rent	50375	1	26.84	10	11	9	8	9654	65.27	0	4	3	0
2590132	CA	2-5 years	own	53159	0	7.92	6	14	8	7	18908	70.65	0	1	1	0
2513561	IL	6-9 years	mortgage	51904	0	14.78	18	13	12	10	14509	58.95	0	0	0	1
2634501	AR	10+ years	rent	51764	1	23.45	1	13	12	7	16092	65.63	2	3	2	0
2591550	KS	1 year	rent	56061	1	15.06	1	21	13	11	13996	53.78	0	0	0	3
2384604	GA	6-9 years	own	58183	1	23.43	2	10	6	5	14623	79.33	0	0	0	3
2018992	WI	< 1 year	rent	55645	1	18.7	5	17	10	6	13337	44.34	0	0	0	1
2853135	DC	< 1 year	rent	53419	1	14.99	4	21	19	16	10760	72.52	0	0	0	0
2192477	UT	10+ years	mortgage	56216	0	12.96	9	14	10	7	14993	66.59	0	8	8	1
2364507	IL	10+ years	rent	57042	1	10.19	39	23	21	8	16481	57.51	1	1	1	5
2198945	ND	2-5 years	mortgage	52445	1	19.76	2	10	9	4	15388	76.96	0	0	0	0
2351577	AZ	< 1 year	own	56879	1	12.6	11	8	5	3	14729	55.52	8	17	13	12
2350247	DC	6-9 years	rent	56547	0	19.28	2	19	13	5	15152	34.95	0	16	12	9
2053802	AL	10+ years	mortgage	53681	1	13.22	28	22	22	13	13330	51.45	1	17	11	0
2778722	ID	6-9 years	rent	56464	1	16.74	2	14	14	6	13675	42.12	0	1	1	0
2470578	MN	10+ years	own	56250	1	11.18	2	16	12	7	14300	57.77	0	0	0	0
2459054	CA	6-9 years	rent	55644	1	4.09	5	14	13	9	12605	37.75	0	2	2	1
2781853	FL	10+ years	rent	53416	0	17.95	9	17	11	10	15661	49.67	0	0	0	2
2691203	PA	< 1 year	own	58344	1	18.29	4	17	16	7	17112	72.88	3	5	3	3
2286017	WA	2-5 years	mortgage	55246	1	17.39	6	14	13	10	11185	67.23	0	0	0	0
2837085	GA	6-9 years	rent	53968	1	13.72	1	14	10	8	12316	68.18	0	0	0	1
2435747	FL	1 year	rent	57685	1	23.41	3	12	11	5	15191	52.53	0	1	1	0
2316335	CA	6-9 years	mortgage	55996	1	21.33	7	17	14	12	14859	36.31	0	0	0	1
2438051	OR	1 year	rent	48779	0	27.44	7	15	13	6	16605	58.94	0	0	0	0
2492539	KS	10+ years	own	56794	1	12.67	1	16	16	12	13321	58.98	0	0	0	0
2314032	KS	10+ years	mortgage	56963	1	23.27	8	22	12	6	12908	41.14	6	0	0	0
2535288	NJ	2-5 years	mortgage	55116	0	25.65	7	13	10	5	11830	47.41	0	0	0	0
2039692	TX	< 1 year	rent	52447	1	19.03	40	15	8	5	15481	92.68	0	0	0	0
2491321	ND	6-9 years	own	51566	0	12.68	3	19	14	7	14145	58	0	0	0	1
2618074	WA	10+ years	rent	53860	1	17.33	6	15	11	4	15121	57.97	0	1	1	0
2738740	IN	10+ years	own	56490	1	19.06	3	18	16	15	14490	74.87	3	0	0	0
2121061	WV	10+ years	mortgage	47732	0	17.34	10	18	12	7	12800	67.18	0	0	0	1
2735628	NM	6-9 years	mortgage	58181	1	11.95	3	18	10	4	16921	75.89	0	0	0	0
2874639	MN	< 1 year	mortgage	51009	1	8.74	5	9	5	4	15242	55.25	0	0	0	1
2305545	GA	10+ years	rent	55696	1	18.05	6	14	9	9	16271	80.78	0	12	8	0
2204779	IA	< 1 year	rent	50601	1	17.52	14	14	13	5	16574	51.52	0	0	0	0
2886665	AL	10+ years	mortgage	53675	1	16.09	31	17	9	8	18865	64.8	0	1	1	0
2022544	FL	10+ years	mortgage	51250	1	13.67	22	7	4	1	18258	59.16	0	0	0	1
2196220	MT	< 1 year	mortgage	49704	0	4.7	5	19	10	7	14075	83.68	0	0	0	0
2895102	NM	1 year	rent	57315	1	11.4	29	11	6	6	12557	35.67	0	0	0	1
2466805	NJ	10+ years	rent	54889	1	16.79	16	18	17	14	14025	57.1	0	0	0	16
2339212	ID	10+ years	own	57249	0	14.5	6	11	7	6	11754	83.28	0	0	0	12
2440207	NJ	1 year	rent	52385	0	19.23	12	18	13	7	12859	48.78	0	3	2	0
2610671	IL	10+ years	own	51359	1	19.6	6	18	10	5	13079	39.04	0	3	2	0
2254834	FL	6-9 years	rent	54644	1	7.09	24	14	13	4	19837	64.44	0	0	0	1
2567281	DC	< 1 year	rent	50740	1	12.09	2	18	10	7	15011	90.99	1	4	4	1
