loanId	memberId	date	purpose	isJointApplication	loanAmount	term	interestRate	monthlyPayment	grade	loanStatus
1582859	2891968	6/8/2016	debtconsolidation	0	17474	60 months	5.56	334	B1	Current
1780042	2466742	4/27/2015	debtconsolidation	0	24292	60 months	10.97	528	A1	Current
1056947	2449956	10/26/2015	healthcare	0	27249	36 months	9.61	874	C1	Current
1047309	2459312	8/19/2014	debtconsolidation		15039	48 months	9.1	375	D3	Current
1278288	2895759	12/23/2015	debtconsolidation	0	12757	36 months	9.45	408	D3	Current
1072085	2182441	7/24/2014	debtconsolidation	0	14942	48 months	6.46	354	C2	Current
1191844	2209584	1/6/2015	debtconsolidation	0	21507	36 months	15.32	749	B3	Current
1005524	2793646	7/29/2015	debtconsolidation	0	27110	48 months	10.64	696	D1	Default
1459900	2248397	9/3/2015	homeimprovement	0	17262	48 months	6.48	409	A3	Current
1058252	2045549	1/2/2016	debtconsolidation		13380	36 months	14.3	459	A3	Current
1109889	2762577	11/28/2014	debtconsolidation	0	16118	48 months	8.52	397	D1	Current
1074734	2795016	1/10/2016	debtconsolidation	0	21319	60 months	8.2	434	A2	Current
1803728	2877602	7/31/2014	debtconsolidation	0	15682	48 months	14.44	432	A1	Current
1326074	2862782	12/15/2014	debtconsolidation	0	17801	48 months	13.14	479	A2	Current
1613768	2823442	9/1/2014	debtconsolidation	0	15527	60 months	8.41	318	A2	Current
1351953	2238217	6/2/2015	debtconsolidation	0	29248	48 months	20.7	901	C1	Current
1105823	2529841	7/3/2015	debtconsolidation	0	20960	48 months	7.99	512	A1	Current
1316134	2397457	4/8/2016	debtconsolidation	0	19361	36 months	11.84	642	B2	Current
1321432	2275461	11/18/2014	debtconsolidation	0	18839	36 months	14.22	646	A2	Current
1531699	2651531	10/21/2014	debtconsolidation	0	21228	60 months	14.46	499	C2	Current
1425814	2236708	7/15/2014	debtconsolidation	1		60 months	13.97	517	E3	Current
1675178	2320403	6/26/2016	debtconsolidation	0	18200	36 months	6.5	558	D3	Current
1466728	2438057	9/16/2014	homeimprovement	1	21319	60 months	7.78	430	A3	Current
1456120	2891180	12/12/2014	homeimprovement	0	16194	60 months	13.32	371	C2	Current
1607926	2818418	10/22/2015	debtconsolidation	0	18103	36 months	7.97	567	A3	Current
1132995	2740203	10/23/2014	debtconsolidation	0	25997	36 months	9.51	833	B2	Current
1230351	2760282	4/24/2015	homeimprovement	0	23758	60 months	15.39	570	B2	Current
1411020	2149366	6/6/2014	debtconsolidation	0	19671	60 months	7.95	398	A1	Current
1667363	2646310	6/17/2014	education	0	20218	36 months	9.46	647	B1	Current
1005744	2540335	6/24/2014	education	0	10586	60 months	8.15	215	C1	Current
1018680	2382169	10/3/2015	debtconsolidation	0	16582	36 months	13.66	564	C1	Current
1337357	2147341	2/7/2015	debtconsolidation	0	20146	36 months	9.69	647	A2	Current
1389995	2698885	9/24/2014	debtconsolidation	0	17803	48 months	10.92	459	A1	Current
1894539	2390840	6/26/2016	auto	0	19911	48 months	6	468	A2	Current
1194580	2564804	12/12/2014	debtconsolidation	0	21591	36 months	12.45	722	A3	Current
1780564	2020490	5/11/2015	debtconsolidation	0	19022	60 months	17.51	478	A3	Current
1290288	2311553	3/25/2015	other	0	16693	60 months	9.06	347	B2	Current
1855679	2525731	5/30/2016	debtconsolidation	0	18269	36 months	6.56	560	B3	Current
1779876	2581243	1/2/2016	homeimprovement	1	18486	36 months	19.36	681	B3	Current
1219333	2817592	7/11/2015	debtconsolidation	0	21556	36 months	10.61	702	A1	Current
1394642	2118920	5/24/2014	debtconsolidation	0	18416	48 months	14.3	506	D1	Current
1813959	2538259	5/18/2015	debtconsolidation	0	19857	48 months	11.55	519	A3	Current
1422776	2209839	7/8/2015	debtconsolidation	0	19300	36 months	6.15	588	A3	Current
1518023	2032599	2/23/2015	debtconsolidation	0	26348	60 months	10.18	562	A2	Current
1338781	2459131	6/17/2016	debtconsolidation	0	22132	60 months	5.82	426	E2	Default
1795243	2619885	1/17/2016	debtconsolidation	0	18134	48 months	12.48	482	C1	Current
1425475	2007321	6/11/2015	debtconsolidation	0	21518	60 months	5.46	411	B2	Current
1207929	2822644	1/1/2016	debtconsolidation	0	18977	48 months	10.28	484	B1	Current
1360160	2061653	7/17/2015	debtconsolidation	0	22985	36 months	7.71	717	A3	Current
1756888	2156115	1/31/2016	debtconsolidation	0	13358	48 months	7.66	324	A1	Current
1373711	2614424	11/29/2014	debtconsolidation	0	22903	60 months	12.51	515	C1	Current
1616482	2335137	5/17/2015	debtconsolidation	0	22207	60 months	5.85	428	A1	Current
1537829	2188781	6/30/2016	debtconsolidation	0	20476	60 months	20.23	545	A2	Current
1096724	2323452	3/12/2016	education	0	18283	48 months	6.44	433	A3	Current
1599090	2122385	9/20/2015	debtconsolidation	0	18557	60 months	13.66	429	B1	Current
1763499	2283204	8/22/2014	debtconsolidation	0	20023	36 months	10.23	648	D1	Current
1621456	2492703	2/12/2015	debtconsolidation	0	19725	36 months	8.63	624	B1	Current
1065889	2694691	8/13/2015	debtconsolidation	0	22161	60 months	15.96	538	D2	Default
1153801	2179400	4/28/2015	debtconsolidation	0	23233	36 months	8.31	731	B3	Current
1182926	2530883	7/28/2015	debtconsolidation	0	25748	48 months	8.5	635	E3	Current
1500766	2323974	12/15/2015	debtconsolidation	0	19688	48 months	6.48	467	C1	Current
1545711	2343598	1/10/2015	debtconsolidation	0	16236	60 months	9.69	342	A1	Current
1420107	2865424	9/7/2015	debtconsolidation	0	13564	36 months	17.03	484	B3	Current
1175685	2110030	5/4/2015	debtconsolidation	0	22307	48 months	10.6	572	C3	Current
1687886	2633433	4/15/2015	debtconsolidation	0	13897	48 months	14.03	380	B2	Current
1586344	2530299	4/11/2016	debtconsolidation	0	30623	48 months	10.5	784	B3	Current
1226491	2328359	7/18/2015	debtconsolidation	0	21661	36 months	6.66	665	D1	Current
1797783	2419174	2/8/2015	homeimprovement	0	17814	36 months	6.65	547	B2	Current
1668523	2538515	4/18/2016	debtconsolidation	0	17403	36 months	6.91	537	D2	Current
1221668	2566343	5/1/2015	debtconsolidation	0	21359	36 months	15.51	746	B2	Current
1191795	2164734	11/10/2015	debtconsolidation	0	21725	36 months	14.92	752	C1	Current
1481080	2519996	2/1/2016	debtconsolidation	0	24572	36 months	12.34	820	A3	Default
1339353	2158572	6/22/2016	debtconsolidation	0	19291	60 months	8.91	400	A1	Current
1258671	2211166	10/11/2015	debtconsolidation	0	19233	60 months	6.42	376	B3	Current
1332441	2666084	12/6/2014	auto	0	27507	36 months	10.58	895	A2	Current
1770797	2060119	1/19/2015	debtconsolidation	0	10539	36 months	8.35	332	D1	Current
1087124	2192301	5/18/2016	debtconsolidation	0	18766	48 months	18.13	553	A2	Current
1816272	2724703	6/16/2015	debtconsolidation	0	27871	48 months	10.54	714	A2	Current
1597061	2587186	12/10/2014	auto	0	19556	36 months	13.68	665	C3	Current
1876194	2413982	5/26/2015	debtconsolidation	0	33953	36 months	12.2	1131	C2	Current
1707282	2398478	5/29/2016	homeimprovement	0	19141	36 months	9.27	611	C1	Current
1516150	2233567	11/15/2014	debtconsolidation	0	13495	60 months	11.42	296	A1	Current
1162307	2212715	5/16/2014	debtconsolidation	0	23603	36 months	10.68	769	C1	Current
1691239	2678533	2/10/2016	debtconsolidation	0	29913	48 months	18.26	883	C2	Default
1155465	2149900	7/31/2015	debtconsolidation	0	30063	48 months	18.11	885	E1	Current
1351293	2884747	2/3/2015	debtconsolidation	0	28150	36 months	14.45	968	C2	Default
1160444	2347483	8/22/2014	debtconsolidation	0	19311	48 months	6.35	457	C3	Current
1409813	2522190	10/4/2014	debtconsolidation	0	18098	36 months	11.64	598	E3	Current
1770968	2442093	5/6/2016	debtconsolidation	0	20378	60 months	11.12	444	A2	Current
1227813	2087129	8/5/2015	debtconsolidation	0	27428	60 months	13.52	631	D2	Current
1501668	2274199	7/21/2015	debtconsolidation	0	21256	60 months	6.66	417	C3	Current
1363789	2228402	11/30/2014	debtconsolidation	0	15413	36 months	9.03	490	A2	Current
1702752	2722080	4/6/2015	homeimprovement	0	16858	36 months	7.7	526	A1	Current
1025120	2273168	12/6/2015	debtconsolidation	0	19728	60 months	11.35	432	B2	Current
1710915	2152310	5/13/2016	debtconsolidation	0	23170	60 months	10.15	494	B1	Current
1563916	2152351	5/9/2016	other	0	29566	48 months	9.3	740	B3	Current
1640831	2063378	3/21/2016	debtconsolidation	0	19741	60 months	6.08	382	C2	Current
1518251	2286930	5/8/2016	other	0	10006	48 months	11.9	263	A3	Current
1732682	2580674	2/20/2015	debtconsolidation	0	20484	36 months	8.66	648	A1	Current
1181348	2069313	8/10/2014	debtconsolidation	0	18997	36 months	15.2	660	D1	Current
1889915	2653094	1/25/2016	debtconsolidation	0	26249	36 months	12.03	872	C3	Current
1403196	2308064	4/18/2015	debtconsolidation	0	11531	60 months	10.01	245	B3	Current
1767393	2358475	12/11/2014	debtconsolidation	0	12139	60 months	5.27	231	E2	Current
1492350	2051570	8/6/2015	debtconsolidation	0	22293	36 months	6.77	686	A1	Current
1200676	2796682	6/10/2015	debtconsolidation	0	18340	60 months	8.17	373	C2	Current
1850547	2024619	11/10/2015	debtconsolidation	0	23614	36 months	12.67	792	A3	Current
1743428	2716349	12/15/2015	debtconsolidation	0	18882	60 months	11.18	412	C1	Current
1895932	2491066	11/3/2015	debtconsolidation	0	27750	36 months	12.1	923	A3	Current
1264853	2536384	10/30/2014	debtconsolidation	0	12605	60 months	8.84	261	A1	Current
1557129	2328980	3/4/2015	debtconsolidation	0	27977	36 months	14.83	968	C1	Current
1581618	2370404	11/2/2015	debtconsolidation	0	22180	48 months	14.86	616	A2	Current
1783673	2325331	4/30/2015	homeimprovement	0	18937	36 months	14.17	649	A1	Current
1018791	2672133	6/28/2014	homeimprovement	0	19523	60 months	4.88	367	D1	Current
1624726	2477232	9/8/2014	debtconsolidation	0	19808	60 months	9.61	417	C1	Current
1836133	2385137	2/18/2016	debtconsolidation	0	17452	36 months	10.59	568	B3	Current
1239305	2624290	7/25/2014	debtconsolidation	0	21350	36 months	8.77	677	E1	Default
1235133	2248450	6/8/2016	homeimprovement	1	16222	36 months	5.94	493	D3	Current
1344866	2068437	8/25/2014	debtconsolidation	0	24487	36 months	12.42	818	A3	Current
1857287	2656975	7/31/2015	debtconsolidation	0	26706		9.46	670	E1	Current
1682104	2014116	8/6/2015	homeimprovement	0	20919	60 months	7.86	423	B3	Current
1307113	2036164	11/9/2015	debtconsolidation	0	28012	48 months	8.93	696	B3	Current
1592956	2211129	10/13/2014	debtconsolidation	0	19101	36 months	9	607	A1	Current
1226481	2829593	12/7/2015	debtconsolidation	0	18608	36 months	18.01	673	B1	Current
1186691	2695177	5/22/2015	debtconsolidation	0	13720	36 months	7.22	425	E1	Current
1564382	2588224	3/6/2016	debtconsolidation	0	25991	36 months	11.1	852	C1	Current
1109542	2051611	12/8/2014	debtconsolidation	0	24347	60 months	4.57	455	B1	Current
1614245	2536621	6/13/2014	debtconsolidation		24491	60 months	12.84	555	A3	Current
1888553	2115901	7/27/2014	debtconsolidation	0	23437	36 months	5.22	705	B3	Default
1057122	2338586	5/2/2015	debtconsolidation	0	18332	48 months	7.39	442	B3	Current
1465089	2347453	4/23/2016	homeimprovement	0	15226	36 months	11.58	503	B1	Current
1877285	2246435	6/16/2015	debtconsolidation	0	21824	60 months	8.9	452	B3	Current
1698314	2889055	3/5/2016	debtconsolidation	0	20468		8.93	424	A2	Current
1112074	2630923	8/3/2014	debtconsolidation	0	19469	36 months	13.56	661	A1	Current
1075259	2696118	8/18/2014	debtconsolidation	0	22869	60 months	8.15	465	A1	Current
1879970	2330780	4/17/2015	debtconsolidation	0	18811	36 months	13.9	642	A1	Current
1606907	2874094	3/2/2015	debtconsolidation	0	22207	48 months	6.41	526	D2	Default
1299312	2079254	12/28/2014	debtconsolidation	0	19247	60 months	15.99	468	B2	Current
1767843	2506979	1/18/2015	debtconsolidation	0	20501	36 months	21.54	778	B3	Default
1873035	2260711	3/10/2015	debtconsolidation	0	20026	60 months	11.93	445	D3	Current
1253584	2474068	8/3/2014	debtconsolidation	0	31966	36 months	12.98	1077	A3	Current
1276131	2336425	9/21/2014	homeimprovement	0	24342	36 months	6.45	746	E2	Default
1795127	2361398	12/4/2014	debtconsolidation	0	24321	60 months	7.19	484	C2	Current
1874632	2843994	7/10/2015	debtconsolidation	0	23943	36 months	9.61	768	B3	Current
1487942	2500343	5/8/2016	debtconsolidation	0	30153	36 months	10.55	981	B3	Current
1168626	2489622	3/26/2016	debtconsolidation	0	13790	60 months	16.66	340	B1	Current
1429071	2714957	4/15/2016	debtconsolidation	0	16901	60 months	9.3	353	B2	Current
1663937	2186043	10/28/2015	debtconsolidation	0	23700	36 months	17.84	855	B1	Default
1518042	2766245	4/30/2016	debtconsolidation	0	23588	48 months	7.8	574	E2	Current
1037212	2617902	9/10/2014	business	0	20539	36 months	11.35	676	A2	Current
1494216	2173708	1/28/2016	debtconsolidation	0	14680	36 months	5.05	440	B2	Current
1570079	2093785	1/28/2016	debtconsolidation	0	18679	36 months	9	594	C1	Current
1386664	2573266	8/2/2014	debtconsolidation	0	26662	60 months	11.36	584	C1	Default
1134008	2531774	6/18/2014	debtconsolidation	0	22995	48 months	13	617	B3	Current
1875506	2771120	4/9/2016	debtconsolidation	0	15541	60 months	9.93	330	B3	Default
1662823	2780271	5/27/2015	debtconsolidation	0	21139	36 months	6.96	652	E2	Current
1656375	2335838	10/29/2014	debtconsolidation	0	20820	48 months	15.81	588	B1	Current
1106726	2246450	11/4/2014	debtconsolidation	0	24636	60 months	10.76	533	B1	Current
1844185	2367084	11/12/2015	debtconsolidation	0	17718	36 months	10.01	572	D3	Current
1741588	2588437	6/28/2015	debtconsolidation	0	20307	48 months	18.99	607	A3	Current
1690987	2582642	3/12/2016	other	0	26883	60 months	7.54	539	C1	Current
1555860	2322673	2/13/2016	debtconsolidation	0	15653	48 months	10.43	400	E1	Current
1073659	2597042	3/3/2016	debtconsolidation	0	16924	48 months	13.35	457	D1	Current
1834947	2810671	4/24/2016	education	0	23943	36 months	12.69	803	E2	Default
1087195	2772150	7/27/2015	homeimprovement	0	25824	36 months	11.57	852	B3	Current
1195479	2208718	3/18/2015	debtconsolidation	0	26043	48 months	5	600	C2	Current
1183867	2528442	11/13/2014	debtconsolidation	0	29053	60 months	12.32	651	B3	Default
1739757	2669957	8/19/2014	debtconsolidation	0	17736	60 months	9.84	375	D1	Current
1197502	2290693	7/30/2015	debtconsolidation	0	29404	48 months	7.89	716	B1	Current
1002389	2084334	12/23/2015	debtconsolidation	0	19824	48 months	8.59	489	E1	Current
1738889	2114645	7/20/2014	debtconsolidation	0	23561	36 months	8.13	740	B2	Current
1864030	2721517	5/27/2015	debtconsolidation	0	21455	36 months	7.29	665	B3	Current
1433766	2862481	12/16/2015	debtconsolidation	0	20542	48 months	4.95	473	D2	Current
1138908	2536616	8/31/2014	debtconsolidation	0	14388	48 months	11.96	379	C3	Current
1025351	2759060	6/30/2015	homeimprovement	0	27575	60 months	17.8	697	D2	Current
1615562	2258205	5/13/2015	homeimprovement	1	18644	36 months	8.94	592	B1	Current
1418394	2188475	1/2/2016	debtconsolidation	0	23529	36 months	7.85	736	A1	Current
1643336	2897719	3/11/2015	debtconsolidation	0	18249	36 months	7.21	565	D2	Current
1091586	2728342	6/22/2014	other	0	23309	48 months	5.2	539	D1	Current
1099132	2601940	9/22/2015	homeimprovement	0	22106	48 months	15.94	626	A3	Current
1520819	2258306	4/9/2015	debtconsolidation	0	15946	60 months	15.21	381	C1	Current
1298045	2647979	3/7/2016	debtconsolidation	0	26200	60 months	17.08	652	C2	Current
1768050	2655522	10/10/2015	debtconsolidation	0	22069	48 months	16.44	630	B3	Current
1284567	2599441	6/27/2015	debtconsolidation	0	22831	36 months	8.35	719	A2	Current
1263699	2842610	9/23/2015	debtconsolidation	0	26828	60 months	10.49	577	B3	Current
1138450	2397314	4/13/2015	debtconsolidation	0	24915	36 months	10.05	805	A2	Current
1313678	2198323	11/16/2014	debtconsolidation	0	27619	48 months	13.03	741	D1	Current
1459837	2003167	4/27/2016	debtconsolidation	0	23316	60 months	10.63	503	D2	Current
1193028	2549924	5/21/2016	debtconsolidation	0	14566	48 months	13.44	394	C1	Current
1779617	2655560	3/27/2016	debtconsolidation	0	15250	48 months	7.1	366	D3	Current
1524510	2747346	7/12/2015	debtconsolidation	0	17968	60 months	7.7	362	B3	Current
1056597	2068385	9/2/2015	other	0	23567	36 months	8.09	739	A1	Current
1835724	2406492	10/20/2014	debtconsolidation	0	18264	48 months	9.1	455	C1	Current
1298447	2805774	12/26/2014	debtconsolidation	0	18874	48 months	13.93	515	C2	Current
1757306	2518879	1/25/2015	homeimprovement	0	18747	36 months	12.26	625	C1	Current
1398561	2667042	7/25/2014	debtconsolidation	0	13719	48 months	15.18	383	C3	Current
1283191	2269879	10/24/2014	debtconsolidation	0	22302	36 months	10.25	722	B2	Current
1533032	2742661	6/21/2014	debtconsolidation	0	22177	36 months	12.05	737	B2	Current
1854500	2379057	2/25/2016	debtconsolidation	0	28288	36 months	6.75	870	E1	Default
1890224	2358193	4/30/2016	healthcare	0	22565	48 months	11.92	593	A2	Current
1734822	2513616	4/1/2015	debtconsolidation	0	21321	48 months	5.63	497	A1	Default
1863795	2538489	12/26/2015	debtconsolidation	0	23180	36 months	17.63	834	B3	Current
1238906	2115223	5/4/2015	debtconsolidation	0	19822	60 months	9.84	420	B2	Current
1777453	2591543	5/20/2015	debtconsolidation	0	23204	60 months	9.68	489	B2	Current
1049739	2344080	4/8/2015	debtconsolidation	0	17705	36 months	8.1	556	C3	Current
1589718	2457134	7/2/2015	debtconsolidation	0	25461	36 months	9.35	814	B1	Current
1588800	2097530	4/5/2016	debtconsolidation	0	22027	48 months	11.01	569	B1	Current
1019712	2790386	12/14/2015	education	0	24462	60 months	15.91	594	A1	Current
1682423	2671358	8/3/2014	debtconsolidation	0	19480	36 months	6	593	A1	Current
1675044	2670472	12/18/2015	debtconsolidation	0	17790	60 months	22.06	492	B3	Default
1589331	2816156	2/21/2016	debtconsolidation	0	16183	48 months	10.24	412	B1	Current
1768837	2698198	2/13/2016	debtconsolidation	0	25022	60 months	12.78	567	D1	Current
1603659	2448688	8/23/2015	debtconsolidation	0	22533	36 months	7.08	697	B3	Current
1649636	2436439	12/28/2015	other	0	20817	48 months	7.28	501	A1	Current
1148771	2125473	6/6/2014	debtconsolidation	0	29351	36 months	8.77	930	C2	Current
1261406	2191441	6/10/2015	debtconsolidation	0	15884	36 months	12.04	528	A1	Current
1837061	2487846	4/20/2016	debtconsolidation	0	25349	60 months	12.51	570	B3	Current
1575578	2421527	12/29/2015	debtconsolidation	0	23679	48 months	7.56	573	A1	Current
1708495	2737728	4/10/2016	homeimprovement	0	14929	36 months	8.5	471	C1	Current
1476212	2292201	1/14/2016	debtconsolidation	0	25855	60 months	9.82	547	B2	Current
1521082	2127468	5/7/2015	debtconsolidation	0	19490	60 months	5.64	374	A1	Current
1037829	2789422	7/26/2014	debtconsolidation	0	26323	36 months	11.66	870	C3	Default
1052719	2233399	2/7/2015	debtconsolidation	0	16757	60 months	10.07	357	C2	Current
1545287	2543138	4/10/2016	business	0	23422	48 months	12.33	621	B2	Current
1351159	2241167	6/22/2016	auto	0	15316	48 months	13.06	411	A1	Current
1723054	2710304	5/28/2015	debtconsolidation	0	24490	60 months	6.8	483	A3	Current
1863392	2251629	7/5/2015	auto	0	23723	60 months	8.07	482	A2	Current
1132488	2322381	6/14/2014	debtconsolidation	0	21359	36 months	7.73	667	C3	Current
1064326	2725362	1/27/2016	debtconsolidation	0	17899	60 months	8.35	366	E2	Current
1230682	2207248	11/18/2014	debtconsolidation	0	18479	48 months	9.56	465	A2	Current
1329521	2320809	6/20/2015	debtconsolidation	0	18375	60 months	6.48	359	A3	Current
1070792	2775241	2/18/2015	debtconsolidation	0	20076	36 months	11.33	660	C3	Current
1118921	2352822	5/9/2015	other	1	26218	36 months	10.3	850	C3	Current
1609439	2383530	9/14/2014	debtconsolidation	0	19958	60 months	5.74	383	A2	Current
1225247	2815085	12/30/2015	debtconsolidation	0	29455	36 months	6.17	898	B2	Current
1670813	2071400	11/17/2015	debtconsolidation	0	24638	60 months	14.16	575	A2	Current
